raw_source_row_number,raw_source_sheet_name,parsed_school,parsed_level,parsed_nationality,parsed_applicant_citizenship,actual_target,predicted_probability_awarded,confidence_score,selected_threshold,approve_threshold,reject_threshold,fairness_risk_flag,fairness_risk_reason,recommended_action,action_reason,case_explanation
782,Export,"Ahliah School, Wadi Abou Jamil",Undergraduate,Lebanon,Lebanon,1,0.8995716571807861,0.8995716571807861,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1666,Export,"Rafic Hariri High School (RHHS), Saida",Undergraduate,Lebanon,Lebanon,1,0.6771019697189331,0.6771019697189331,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
187,Export,"Brummana High School (BHS), Brummana",Undergraduate,Canada,Canada Lebanon,0,0.27827396988868713,0.7217260301113129,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2332,Export,"Sagesse Saint Jean Brasilia, Baabda",Undergraduate,Lebanon,Lebanon,1,0.9233298897743225,0.9233298897743225,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1365,Export,"LWIS City International School DT Beirut, Beirut",Undergraduate,Lebanon,Lebanon,1,0.9219580888748169,0.9219580888748169,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2848,Export,"Le Lycee National, Choueifat",Undergraduate,Lebanon,Lebanon,1,0.6446018815040588,0.6446018815040588,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
507,Export,,Undergraduate,Lebanon,Lebanon,0,0.2667880654335022,0.7332119345664978,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1377,Export,,Graduate,Algeria,Algeria,1,0.8774040937423706,0.8774040937423706,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1465,Export,"Saint Mary's Orthodox College (SMOC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.7043561935424805,0.7043561935424805,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1714,Export,"Houssameddine Hariri High School, Saida",Undergraduate,Lebanon,Lebanon,0,0.5840136408805847,0.5840136408805847,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1080,Export,"Shouf National College, Chouf",Undergraduate,Lebanon,Lebanon,0,0.8285117149353027,0.8285117149353027,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1403,Export,"College Notre Dame de Nazareth (NDN), Achrafieh",Undergraduate,Lebanon,Lebanon,0,0.398529976606369,0.601470023393631,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2408,Export,"Khaled Bin Al Walid, Beirut",Undergraduate,Lebanon,Lebanon,1,0.9629923701286316,0.9629923701286316,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1700,Export,"Ecole des Soeurs de la Charite Besancon, Baabda",Undergraduate,Lebanon,Lebanon,1,0.9208143949508667,0.9208143949508667,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
853,Export,"Saint Mary's Orthodox College (SMOC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.8727707266807556,0.8727707266807556,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
404,Export,"International College (IC), Beirut",Undergraduate,Lebanon,Lebanon,0,0.07434437423944473,0.9256556257605553,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2781,Export,"Ras Beirut International School, Ghobeiry",Undergraduate,Lebanon,Lebanon,1,0.9428642988204956,0.9428642988204956,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
236,Export,"Amjad School, Choueifat",Undergraduate,Lebanon,Lebanon,1,0.27865028381347656,0.7213497161865234,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1528,Export,,Undergraduate,Palestine,Palestine,1,0.9012097120285034,0.9012097120285034,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
283,Export,"Amjad School, Choueifat",Undergraduate,Lebanon,Lebanon,1,0.8925541639328003,0.8925541639328003,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
156,Export,"Ali Bin Abi Taleb School, Beirut",Undergraduate,Lebanon,Lebanon,1,0.9055670499801636,0.9055670499801636,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1926,Export,"Antonine Sisters School (ASG), Ghazir",Undergraduate,Lebanon,Lebanon,1,0.9357128739356995,0.9357128739356995,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2458,Export,"Omar Mukhtar Educational Center, Khiara",Undergraduate,Lebanon,Lebanon,1,0.8216622471809387,0.8216622471809387,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2431,Export,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",Undergraduate,Lebanon,Lebanon,0,0.27205681800842285,0.7279431819915771,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
35,Export,Amjad School,Undergraduate,Lebanon,Lebanon,1,0.5802851915359497,0.5802851915359497,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2747,Export,"Al Azm School, Tripoli",Undergraduate,Lebanon,Lebanon,1,0.8993621468544006,0.8993621468544006,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1449,Export,"Brummana High School (BHS), Brummana",Undergraduate,Lebanon,Lebanon,0,0.14974795281887054,0.8502520471811295,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
143,Export,"Beirut Evangelical School for Boys and Girls (BESBG), Antelias",Undergraduate,Lebanon,Lebanon,1,0.928533136844635,0.928533136844635,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1204,Export,Collège Saint Joseph Antoura,Undergraduate,Lebanon,Lebanon,0,0.7232390642166138,0.7232390642166138,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
